id,model,baseline_label,best_prefix,best_prefix_label,n_prefixes_tested,n_prefixes_fixed,outcome,category,curvature_score,oppositeness_score,density,centrality
v5_ambiguous_0184,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.2755424976348877,0.551259,1.8453263,0.6765697
v5_ambiguous_0185,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,1.1920928955078125e-07,0.4836679,1.8954593,0.7075085
v5_ambiguous_0186,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.4865643978118896,0.4902743,1.8384666,0.6919855
v5_ambiguous_0187,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.3274098634719848,0.5687938,2.6446648,0.6651759
v5_ambiguous_0188,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.3848521113395691,0.54972917,2.077774,0.6713792
v5_ambiguous_0189,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.4615509510040283,0.51628935,2.3198323,0.61716694
v5_ambiguous_0190,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.8026895374059677,0.57652664,2.2791104,0.74998367
v5_ambiguous_0191,mixtral-8x7b,0,fact_grounded,0,4,3,regressed,ambiguous,0.0,0.52403533,2.4447675,0.6091684
v5_ambiguous_0192,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.7209056913852692,0.51531804,1.7715131,0.70698905
v5_ambiguous_0193,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.1800795793533325,0.46202826,2.4490318,0.7094724
v5_ambiguous_0194,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.0284402966499328,0.544197,2.1590323,0.66628623
v5_ambiguous_0195,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,1.1920928955078125e-07,0.50149924,2.061631,0.58959377
v5_ambiguous_0196,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.8179212212562561,0.52422225,2.96328,0.6532773
v5_ambiguous_0197,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.2588832378387451,0.45071065,1.8243675,0.73530436
v5_ambiguous_0198,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.0,0.5253781,2.0356147,0.69827586
v5_ambiguous_0199,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.219631016254425,0.47035342,2.1673713,0.6763243
v5_ambiguous_0200,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.2676029205322265,0.4591815,2.062005,0.6706757
v5_ambiguous_0201,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.6168726086616516,0.54468536,2.0014026,0.7213948
v5_ambiguous_0202,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.0496282577514648,0.53618854,2.8277273,0.5370308
v5_ambiguous_0203,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.6227689981460571,0.4987334,2.2499726,0.6616502
v5_ambiguous_0204,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.1316754817962646,0.5006509,2.6632657,0.6304929
v5_ambiguous_0205,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,5.960464477539064e-08,0.4881639,3.036398,0.7032305
v5_ambiguous_0206,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.1549727916717529,0.5737077,2.18602,0.7275766
v5_ambiguous_0207,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.4738165736198425,0.49359173,2.4970684,0.6368798
v5_ambiguous_0208,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.0740180015563964,0.47385395,2.0670087,0.7244778
v5_ambiguous_0209,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.0130573511123657,0.4522664,2.0518348,0.62803686
v5_ambiguous_0210,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.763454332947731,0.49624932,2.2930725,0.65531635
v5_ambiguous_0211,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.0777351260185241,0.5119113,2.0554256,0.68660265
v5_ambiguous_0212,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.7109373211860657,0.47699827,1.8751743,0.6753818
v5_ambiguous_0213,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.3475823402404785,0.48812538,2.1557422,0.77017075
v5_ambiguous_0214,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.2305586338043213,0.4723652,2.2632797,0.6528647
v5_ambiguous_0215,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.5513550937175751,0.5623336,2.37282,0.6904486
v5_ambiguous_0216,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,-1.1920928955078125e-07,0.5056139,2.2198746,0.6392157
v5_ambiguous_0217,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,-1.1920928955078125e-07,0.55536395,2.2574923,0.6593274
v5_ambiguous_0218,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.7698314338922501,0.5423825,1.8880632,0.71719825
v5_ambiguous_0219,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.1092972159385681,0.51676965,2.2554312,0.6815576
v5_ambiguous_0220,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.3856663107872009,0.4648189,1.6502545,0.7996242
v5_ambiguous_0221,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.551278293132782,0.55228114,1.8865783,0.67457044
v5_ambiguous_0222,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,1.788139343261719e-07,0.5553781,2.2429633,0.6371198
v5_ambiguous_0223,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.4348530173301697,0.5514785,2.2814953,0.6419736
v5_ambiguous_0224,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.0,0.47243434,2.150757,0.6677458
v5_ambiguous_0225,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.7194541692733765,0.5267227,2.4323678,0.6333028
v5_ambiguous_0226,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.2597613334655761,0.48801094,2.015482,0.6845844
v5_ambiguous_0227,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.1665155887603759,0.5481143,2.7418432,0.69614124
v5_ambiguous_0228,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.6872237920761108,0.5632745,2.4287002,0.5977068
v5_ambiguous_0229,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,-1.1920928955078125e-07,0.50195843,1.9020046,0.67270637
v5_ambiguous_0230,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.5793671607971191,0.5031289,2.390651,0.7102694
v5_ambiguous_0231,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.1311441659927368,0.58085674,2.6771197,0.6519979
v5_ambiguous_0232,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.7699826061725616,0.5264262,2.3046212,0.6224972
v5_ambiguous_0233,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,5.960464477539064e-08,0.46300817,2.2377717,0.6819842
v5_ambiguous_0234,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.6873448491096497,0.486116,2.179014,0.6437162
v5_ambiguous_0235,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,1.788139343261719e-07,0.47077322,1.7800851,0.7343187
v5_ambiguous_0236,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.3110061883926391,0.5485089,2.3082855,0.61655164
v5_ambiguous_0237,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.7177979350090027,0.5539134,3.5766122,0.6526716
v5_ambiguous_0238,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.3033946752548218,0.5011159,2.1123214,0.61824715
v5_ambiguous_0239,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.0478505492210388,0.5950836,2.5414584,0.63637817
v5_ambiguous_0240,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.6270090937614441,0.47948533,1.8975796,0.70393455
v5_ambiguous_0241,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,5.960464477539064e-08,0.4930315,2.2765164,0.6192992
v5_ambiguous_0242,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.3396175503730774,0.5667263,2.3948042,0.65759945
v5_ambiguous_0243,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.6775211989879608,0.54683405,2.2206345,0.6787021
v5_ambiguous_0244,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.5404117405414581,0.55973625,2.291307,0.6832172
v5_ambiguous_0245,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.1230161190032959,0.5660855,2.072167,0.6358224
v5_ambiguous_0246,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.5464721322059631,0.47045654,1.8094077,0.76894695
v5_ambiguous_0247,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.1840383410453796,0.55152273,2.587691,0.6910752
v5_ambiguous_0248,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.0,0.54042846,2.3795922,0.62172455
v5_ambiguous_0249,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.6567403972148895,0.49229497,2.5008078,0.6420258
v5_ambiguous_0250,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.0,0.5239643,1.9405869,0.73369163
v5_ambiguous_0251,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.5379509627819061,0.52411026,2.1077113,0.53549767
v5_ambiguous_0252,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.631421685218811,0.5298618,2.4555209,0.6725329
v5_ambiguous_0253,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.1369825601577758,0.531972,2.2038689,0.61915314
v5_ambiguous_0254,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.5134457945823669,0.5226611,2.184752,0.7201277
v5_ambiguous_0255,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.3008084297180176,0.48590052,2.309133,0.6669291
v5_ambiguous_0256,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.0,0.5192493,2.004192,0.71119523
v5_ambiguous_0257,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.2020873427391052,0.55497015,2.548148,0.5450141
v5_ambiguous_0258,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.828246220946312,0.52653205,2.3449464,0.67136633
v5_ambiguous_0259,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.8481160253286362,0.5240159,2.4655862,0.5971931
v5_ambiguous_0260,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,5.960464477539064e-08,0.49244297,2.1080287,0.59858716
v5_ambiguous_0261,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.0600744485855102,0.5027652,2.1227596,0.7514399
v5_ambiguous_0262,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.3116896152496338,0.48743534,2.440688,0.6174627
v5_ambiguous_0263,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,5.960464477539064e-08,0.5217029,3.1053019,0.5964364
v5_ambiguous_0264,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.5257363617420197,0.46774566,2.173962,0.61548257
v5_ambiguous_0265,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.4423496127128601,0.5313964,2.1595583,0.64127487
v5_ambiguous_0266,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.0052029490470886,0.49587756,2.1945796,0.61554563
v5_ambiguous_0267,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.0111011862754821,0.50132835,2.3702576,0.6797928
v5_ambiguous_0268,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.2695242166519165,0.50271714,2.1718416,0.6762693
v5_ambiguous_0269,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.553223043680191,0.44957483,1.6878471,0.77937925
v5_ambiguous_0270,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.1383559107780456,0.56140816,2.7062132,0.674171
v5_ambiguous_0271,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.4375663995742798,0.5088335,2.150698,0.75055313
v5_ambiguous_0272,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.8244129568338394,0.59905386,1.9939734,0.6540503
v5_ambiguous_0273,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.5645248591899872,0.50128555,2.3911414,0.60446143
v5_ambiguous_0274,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.2079955339431762,0.43773466,2.0290577,0.6977561
v5_ambiguous_0275,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.779861107468605,0.53980577,1.9824246,0.58323157
v5_ambiguous_0276,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.4158406257629394,0.55444163,2.3556197,0.69927543
v5_ambiguous_0277,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.0,0.47688454,1.9180818,0.7654971
v5_ambiguous_0278,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.3377088904380798,0.5171078,1.8575411,0.7003455
v5_ambiguous_0279,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.5622952580451965,0.52147007,2.2408297,0.6429028
v5_ambiguous_0280,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.573764443397522,0.50503916,2.3914711,0.70765096
v5_ambiguous_0281,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.1738917231559753,0.480214,2.1437242,0.63076854
v5_ambiguous_0282,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.8122079521417618,0.5285469,2.8002777,0.64488816
v5_ambiguous_0283,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.2929290533065796,0.45582002,2.1039224,0.6798722
v5_ambiguous_0284,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.3029581308364868,0.4681965,1.7886401,0.7163598
v5_ambiguous_0285,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.3515690565109253,0.4571355,1.6882722,0.76001257
v5_ambiguous_0286,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.0,0.54398215,2.4098413,0.62694985
v5_ambiguous_0287,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.0,0.57392806,2.8618083,0.6865828
v5_ambiguous_0288,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.0,0.48046994,2.226424,0.65611976
v5_ambiguous_0289,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.144461452960968,0.46939158,2.3812568,0.6878717
v5_ambiguous_0290,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.2937715649604797,0.45639306,1.8842698,0.70772296
v5_ambiguous_0291,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.8370712399482727,0.45009458,1.6760935,0.6826249
v5_ambiguous_0292,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.4546064138412475,0.5381563,2.3020356,0.7225784
v5_ambiguous_0293,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.2700985670089721,0.4874215,2.2678497,0.6584026
v5_ambiguous_0294,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.3203936815261841,0.489923,2.0262172,0.66853416
v5_ambiguous_0295,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.0,0.5610517,2.0885992,0.72324765
v5_ambiguous_0296,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,-1.1920928955078125e-07,0.5225965,2.1395288,0.67395616
v5_ambiguous_0297,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.5954590141773224,0.45869058,2.1768007,0.6760635
v5_ambiguous_0298,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.378921627998352,0.49709553,2.5013258,0.71213263
v5_ambiguous_0299,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.4987738728523254,0.48985773,2.071237,0.68563807
v5_ambiguous_0300,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,5.960464477539064e-08,0.46723968,2.2119205,0.5949962
v5_ambiguous_0301,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.3148689270019531,0.44238698,1.9234071,0.56235754
v5_ambiguous_0302,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.2396312355995178,0.42436212,1.825222,0.706367
v5_ambiguous_0303,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,1.1920928955078125e-07,0.5324166,1.9974469,0.7590675
v5_ambiguous_0304,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.0142643451690673,0.44152522,1.9465015,0.67244923
v5_ambiguous_0305,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.295029878616333,0.46716505,1.9101375,0.69440883
v5_ambiguous_0306,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.0,0.45136803,2.0534003,0.6813643
v5_ambiguous_0307,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.7684894055128098,0.3835485,2.0669672,0.6764204
v5_ambiguous_0308,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.4927337765693664,0.5420759,2.022738,0.7144879
v5_ambiguous_0309,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.7882100939750671,0.56810415,2.056584,0.7251736
v5_ambiguous_0310,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.3849411010742187,0.4584731,1.9352287,0.73025817
v5_ambiguous_0311,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.0723041296005249,0.5021883,2.7588012,0.65487456
v5_ambiguous_0312,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.6317397654056549,0.52577895,2.293134,0.62434155
v5_ambiguous_0313,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.5140355825424194,0.511719,2.3683574,0.6906447
v5_ambiguous_0314,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.5944937765598297,0.52557206,3.2012527,0.6535454
v5_ambiguous_0315,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.4692713618278503,0.5814316,2.3857892,0.673808
v5_ambiguous_0316,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.7802196890115738,0.4584105,2.3840923,0.5660168
v5_ambiguous_0317,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.0767220258712768,0.5381017,2.2905967,0.6265707
v5_ambiguous_0318,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,5.960464477539064e-08,0.54833263,2.5679162,0.54482156
v5_ambiguous_0319,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.5640741586685181,0.5477254,1.9920824,0.71441066
v5_ambiguous_0320,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.71269690990448,0.43745297,2.1130629,0.66793233
v5_ambiguous_0321,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.0775177478790283,0.49913317,2.2211297,0.69158036
v5_ambiguous_0322,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.473888635635376,0.5420182,2.2593515,0.6656374
v5_ambiguous_0323,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.8357551842927933,0.49337375,2.712021,0.6271865
v5_ambiguous_0324,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,5.960464477539064e-08,0.53595614,1.7683496,0.6521902
v5_ambiguous_0325,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.0,0.42121136,1.9722538,0.67488056
v5_ambiguous_0326,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.7985036820173264,0.5564474,2.405995,0.7558778
v5_ambiguous_0327,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.3556408286094665,0.5035174,1.8778337,0.66706985
v5_ambiguous_0328,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.5312603116035461,0.46008915,1.8867539,0.7683545
v5_ambiguous_0329,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.0253341197967529,0.47822297,2.0250778,0.7468897
v5_ambiguous_0330,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.5650661885738373,0.59939766,2.799217,0.64221096
v5_ambiguous_0331,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.541135847568512,0.546684,2.3148913,0.72980756
v5_ambiguous_0332,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.5722835958003998,0.55312884,2.1844497,0.62681973
v5_ambiguous_0333,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.1654011011123657,0.6042134,2.3033392,0.65583754
v5_ambiguous_0334,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.8187819123268127,0.4895922,2.159152,0.70809907
v5_ambiguous_0335,mixtral-8x7b,0,fact_grounded,0,4,3,regressed,ambiguous,5.960464477539064e-08,0.5150433,2.316586,0.63381314
v5_ambiguous_0336,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.6562626957893372,0.5440619,2.5133157,0.677802
v5_ambiguous_0337,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.1441899538040161,0.5567084,1.8435346,0.7316828
v5_ambiguous_0338,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.710202693939209,0.5403153,2.8956401,0.65159243
v5_ambiguous_0339,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,ambiguous,0.7137210369110107,0.5187129,2.331415,0.6572763
